projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments
H,1.0,Gd,s,1000.0,keV/u,20.3,E-15eV cm2/atom,3,157.25,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Gd,s,1000.0,keV/u,20.3,E-15eV cm2/atom,3,157.25,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Gd,s,2000.0,keV/u,14.5,E-15eV cm2/atom,3,157.25,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Gd,s,3000.0,keV/u,11.55,E-15eV cm2/atom,3,157.25,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Gd,s,4000.0,keV/u,9.69,E-15eV cm2/atom,3,157.25,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Gd,s,6000.0,keV/u,7.54,E-15eV cm2/atom,3,157.25,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,80.0,keV/u,35.1,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,100.0,keV/u,36.3,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,200.0,keV/u,34.0,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,300.0,keV/u,29.75,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,300.0,keV/u,30.0,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,400.0,keV/u,27.0,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,400.0,keV/u,27.5,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,600.0,keV/u,23.8,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,800.0,keV/u,21.0,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,800.0,keV/u,20.6,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,1000.0,keV/u,19.5,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,1000.0,keV/u,19.1,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,2000.0,keV/u,14.4,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,3000.0,keV/u,11.6,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,4000.0,keV/u,10.0,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ta,s,6000.0,keV/u,7.8,E-15eV cm2/atom,3,180.94788,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.08,keV/u,0.180656,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.1,keV/u,0.1842611,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.2,keV/u,0.1642327,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.3,keV/u,0.136193,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.3,keV/u,0.1205709,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.4,keV/u,0.1191689,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.4,keV/u,0.1085538,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.6,keV/u,0.09333226,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.8,keV/u,0.08652261,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,0.8,keV/u,0.0855212,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,1.0,keV/u,0.0793124,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,1.0,keV/u,0.07851126,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,2.0,keV/u,0.05607947,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,3.0,keV/u,0.04446301,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,4.0,keV/u,0.03741302,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Sm,s,6.0,keV/u,0.02892099,MeV/(mg/cm2),3,150.36,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Al,s,80.0,keV/u,20.5,E-15eV cm2/atom,3,26.9815384,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Al,s,100.0,keV/u,19.8,E-15eV cm2/atom,3,26.9815384,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Al,s,200.0,keV/u,15.7,E-15eV cm2/atom,3,26.9815384,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Al,s,300.0,keV/u,14.4,E-15eV cm2/atom,3,26.9815384,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Al,s,400.0,keV/u,11.9,E-15eV cm2/atom,3,26.9815384,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,80.0,keV/u,36.3,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,100.0,keV/u,37.6,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,200.0,keV/u,34.2,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,300.0,keV/u,30.0,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,400.0,keV/u,27.45,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,600.0,keV/u,24.4,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,800.0,keV/u,22.0,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,1000.0,keV/u,20.0,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,2000.0,keV/u,15.1,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,3000.0,keV/u,12.25,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,4000.0,keV/u,10.4,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Hf,s,6000.0,keV/u,8.2,E-15eV cm2/atom,3,178.486,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ga,s,80.0,keV/u,26.0,E-15eV cm2/atom,3,69.723,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ga,s,100.0,keV/u,26.5,E-15eV cm2/atom,3,69.723,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ga,s,200.0,keV/u,23.0,E-15eV cm2/atom,3,69.723,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ga,s,300.0,keV/u,20.2,E-15eV cm2/atom,3,69.723,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Ga,s,400.0,keV/u,18.4,E-15eV cm2/atom,3,69.723,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,80.0,keV/u,21.6,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,100.0,keV/u,22.4,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,200.0,keV/u,21.5,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,300.0,keV/u,19.5,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,300.0,keV/u,21.0,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,400.0,keV/u,18.0,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,400.0,keV/u,19.1,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,600.0,keV/u,16.4,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,800.0,keV/u,14.4,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Cu,s,1000.0,keV/u,12.5,E-15eV cm2/atom,3,63.546,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,80.0,keV/u,33.0,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,100.0,keV/u,35.0,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,200.0,keV/u,35.3,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,300.0,keV/u,31.8,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,300.0,keV/u,31.2,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,400.0,keV/u,29.1,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,400.0,keV/u,28.6,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,600.0,keV/u,25.0,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,800.0,keV/u,22.6,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,800.0,keV/u,22.6,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,1000.0,keV/u,20.8,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,2000.0,keV/u,15.4,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,3000.0,keV/u,12.6,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,4000.0,keV/u,10.7,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,Au,s,6000.0,keV/u,8.2,E-15eV cm2/atom,3,196.96657,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,V,s,80.0,keV/u,28.3,E-15eV cm2/atom,3,50.9415,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,V,s,100.0,keV/u,29.4,E-15eV cm2/atom,3,50.9415,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,V,s,200.0,keV/u,25.6,E-15eV cm2/atom,3,50.9415,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,V,s,300.0,keV/u,21.1,E-15eV cm2/atom,3,50.9415,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,V,s,300.0,keV/u,21.3,E-15eV cm2/atom,3,50.9415,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
H,1.0,V,s,400.0,keV/u,18.0,E-15eV cm2/atom,3,50.9415,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,
