projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments,facility,technique,stopping_power_converted,stopping_unit_converted
S,32.0,Carbon,s,0.009813,MeV/u,3.67,MeV/(mg/cm2),8,12.011,2023-11-27,1966,Fa1966,"B.Fastrup,P.Hvelplund and C.A.Sautter K.Dansk.Videnskab.Selskab Mat.-Fys. Medd. 35 no.10",10.1016/0029-554x(65)90149-7,,,,3.67,MeV/(mg/cm2)
S,32.0,Carbon,s,0.01738,MeV/u,4.9,MeV/(mg/cm2),8,12.011,2023-11-27,1966,Fa1966,"B.Fastrup,P.Hvelplund and C.A.Sautter K.Dansk.Videnskab.Selskab Mat.-Fys. Medd. 35 no.10",10.1016/0029-554x(65)90149-7,,,,4.9,MeV/(mg/cm2)
S,32.0,Carbon,s,0.02353,MeV/u,5.54,MeV/(mg/cm2),8,12.011,2023-11-27,1966,Fa1966,"B.Fastrup,P.Hvelplund and C.A.Sautter K.Dansk.Videnskab.Selskab Mat.-Fys. Medd. 35 no.10",10.1016/0029-554x(65)90149-7,,,,5.54,MeV/(mg/cm2)
S,32.0,Carbon,s,0.0168,MeV/u,4.55,MeV/(mg/cm2),4,12.011,2023-11-27,1979,Wr1979,"D.Ward,H.R.Andrews,I.R.Mitchell,W.N.Lennard,R.B.Walker and N.Rud Can.J.Phys. 57,645 (1979)",10.1139/p79-092,,,,4.55,MeV/(mg/cm2)
S,32.0,Carbon,s,0.0251,MeV/u,5.6,MeV/(mg/cm2),4,12.011,2023-11-27,1979,Wr1979,"D.Ward,H.R.Andrews,I.R.Mitchell,W.N.Lennard,R.B.Walker and N.Rud Can.J.Phys. 57,645 (1979)",10.1139/p79-092,,,,5.6,MeV/(mg/cm2)
S,32.0,Carbon,s,0.01587,MeV/u,4.18,MeV/(mg/cm2),6,12.011,2023-11-27,1987,Len1987,"W.N.Lennard and H.Geissel Nucl.Instrum. Methods Phys.Res. B27,338",10.1016/0168-583x(87)90575-1,,,,4.18,MeV/(mg/cm2)
S,33.0,Carbon,s,0.00076,MeV/u,0.9625,MeV/(mg/cm2),7,12.011,2023-11-27,1965,Or1965,"J.H.Ormrod,J.R.Mac Donald and H.E.Duckworth Can.J.Phys. 43,275",10.1139/p65-025,,,,0.9625,MeV/(mg/cm2)
S,33.0,Carbon,s,0.00152,MeV/u,1.38,MeV/(mg/cm2),7,12.011,2023-11-27,1965,Or1965,"J.H.Ormrod,J.R.Mac Donald and H.E.Duckworth Can.J.Phys. 43,275",10.1139/p65-025,,,,1.38,MeV/(mg/cm2)
S,33.0,Carbon,s,0.00227,MeV/u,1.704,MeV/(mg/cm2),7,12.011,2023-11-27,1965,Or1965,"J.H.Ormrod,J.R.Mac Donald and H.E.Duckworth Can.J.Phys. 43,275",10.1139/p65-025,,,,1.704,MeV/(mg/cm2)
S,33.0,Carbon,s,0.00303,MeV/u,1.979,MeV/(mg/cm2),7,12.011,2023-11-27,1965,Or1965,"J.H.Ormrod,J.R.Mac Donald and H.E.Duckworth Can.J.Phys. 43,275",10.1139/p65-025,,,,1.979,MeV/(mg/cm2)
S,33.0,Carbon,s,0.00379,MeV/u,2.223,MeV/(mg/cm2),7,12.011,2023-11-27,1965,Or1965,"J.H.Ormrod,J.R.Mac Donald and H.E.Duckworth Can.J.Phys. 43,275",10.1139/p65-025,,,,2.223,MeV/(mg/cm2)
S,32.0,Au,s,0.0168,MeV/u,0.58,MeV/(mg/cm2),4,196.96657,2023-11-27,1979,Wr1979,"D.Ward,H.R.Andrews,I.R.Mitchell,W.N.Lennard,R.B.Walker and N.Rud Can.J.Phys. 57,645 (1979)",10.1139/p79-092,,,,0.58,MeV/(mg/cm2)
S,32.0,Au,s,0.0251,MeV/u,0.78,MeV/(mg/cm2),4,196.96657,2023-11-27,1979,Wr1979,"D.Ward,H.R.Andrews,I.R.Mitchell,W.N.Lennard,R.B.Walker and N.Rud Can.J.Phys. 57,645 (1979)",10.1139/p79-092,,,,0.78,MeV/(mg/cm2)
S,32.0,Au,s,0.15725,MeV/u,4.8968,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,4.8968,MeV/(mg/cm2)
S,32.0,Au,s,0.19197,MeV/u,5.2867,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,5.2867,MeV/(mg/cm2)
S,32.0,Au,s,0.22764,MeV/u,6.9297,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,6.9297,MeV/(mg/cm2)
S,32.0,Au,s,0.26776,MeV/u,6.4256,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,6.4256,MeV/(mg/cm2)
S,32.0,Au,s,0.26794,MeV/u,7.8648,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.8648,MeV/(mg/cm2)
S,32.0,Au,s,0.33776,MeV/u,7.4086,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.4086,MeV/(mg/cm2)
S,32.0,Au,s,0.33938,MeV/u,6.7272,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,6.7272,MeV/(mg/cm2)
S,32.0,Au,s,0.40968,MeV/u,7.0602,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.0602,MeV/(mg/cm2)
S,32.0,Au,s,0.41037,MeV/u,8.8092,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,8.8092,MeV/(mg/cm2)
S,32.0,Au,s,0.47839,MeV/u,6.8718,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,6.8718,MeV/(mg/cm2)
S,32.0,Au,s,0.51006,MeV/u,5.2314,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,5.2314,MeV/(mg/cm2)
S,32.0,Au,s,0.55485,MeV/u,7.0886,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.0886,MeV/(mg/cm2)
S,32.0,Au,s,0.62528,MeV/u,7.3938,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.3938,MeV/(mg/cm2)
S,32.0,Au,s,0.63298,MeV/u,7.7537,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.7537,MeV/(mg/cm2)
S,32.0,Au,s,0.68899,MeV/u,7.2876,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.2876,MeV/(mg/cm2)
S,32.0,Au,s,0.89226,MeV/u,7.9204,MeV/(mg/cm2),25,196.96657,2023-11-27,1966,Bt1966,"K.Bethge,P.Sandner and H.Schmidt Z.Naturforschung 21a,1052",10.1515/zna-1966-0727,,,,7.9204,MeV/(mg/cm2)
S,32.0,Au,s,0.2848,MeV/u,3.7609,MeV/(mg/cm2),2.5-4.5,196.96657,2023-11-27,1975,Sd1975,"H.Schmidt-Böcking,G.Rühle and K.Bethge Atomic collisions in solids, Vol 1,77",10.1007/978-1-4684-3117-9_9,,,,3.7609,MeV/(mg/cm2)
S,32.0,Au,s,0.51999,MeV/u,5.4488,MeV/(mg/cm2),2.5-4.5,196.96657,2023-11-27,1975,Sd1975,"H.Schmidt-Böcking,G.Rühle and K.Bethge Atomic collisions in solids, Vol 1,77",10.1007/978-1-4684-3117-9_9,,,,5.4488,MeV/(mg/cm2)
S,32.0,Au,s,0.98834,MeV/u,7.1044,MeV/(mg/cm2),2.5-4.5,196.96657,2023-11-27,1975,Sd1975,"H.Schmidt-Böcking,G.Rühle and K.Bethge Atomic collisions in solids, Vol 1,77",10.1007/978-1-4684-3117-9_9,,,,7.1044,MeV/(mg/cm2)
S,32.0,Au,s,1.885,MeV/u,6.0,MeV/(mg/cm2),3,196.96657,2023-11-27,1995,Ou1995,"S.Ouichaoui, L.Rosier, E.Hourany, R.Bimbot, N.Redjal, H.Beaumevieille Nucl.Instrum.Methods Phys.Res. B95, 463",10.1016/0168-583x(94)00854-x,,,,6.0,MeV/(mg/cm2)
S,32.0,Au,s,1.781,MeV/u,6.0,MeV/(mg/cm2),3,196.96657,2023-11-27,1995,Ou1995,"S.Ouichaoui, L.Rosier, E.Hourany, R.Bimbot, N.Redjal, H.Beaumevieille Nucl.Instrum.Methods Phys.Res. B95, 463",10.1016/0168-583x(94)00854-x,,,,6.0,MeV/(mg/cm2)
S,32.0,Au,s,1.669,MeV/u,6.1,MeV/(mg/cm2),3,196.96657,2023-11-27,1995,Ou1995,"S.Ouichaoui, L.Rosier, E.Hourany, R.Bimbot, N.Redjal, H.Beaumevieille Nucl.Instrum.Methods Phys.Res. B95, 463",10.1016/0168-583x(94)00854-x,,,,6.1,MeV/(mg/cm2)
S,32.0,Au,s,0.15,MeV/u,3.0,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,3.0,MeV/(mg/cm2)
S,32.0,Au,s,0.2,MeV/u,3.48,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,3.48,MeV/(mg/cm2)
S,32.0,Au,s,0.32,MeV/u,4.4,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,4.4,MeV/(mg/cm2)
S,32.0,Au,s,0.5,MeV/u,5.44,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,5.44,MeV/(mg/cm2)
S,32.0,Au,s,0.7,MeV/u,6.02,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,6.02,MeV/(mg/cm2)
S,32.0,Au,s,1.0,MeV/u,6.35,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,6.35,MeV/(mg/cm2)
S,32.0,Au,s,1.25,MeV/u,6.35,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,6.35,MeV/(mg/cm2)
S,32.0,Au,s,1.6,MeV/u,6.28,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,6.28,MeV/(mg/cm2)
S,32.0,Au,s,2.0,MeV/u,6.15,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,6.15,MeV/(mg/cm2)
S,32.0,Au,s,2.5,MeV/u,6.01,MeV/(mg/cm2),4,196.96657,2023-11-27,1976,Fs1976,"J.S.Forster,D.Ward,H.R.Andrews,G.C.Ball,G.J.Costa,W.G.Davies and I.V.Mitchell Nucl.Instrum.Methods Phys.Res. 136,349 (1976)",10.1016/0029-554x(76)90218-4,,,,6.01,MeV/(mg/cm2)
S,32.0,Au,s,0.625,MeV/u,5.6,MeV/(mg/cm2),4,196.96657,2023-11-27,1968,Am1968,"B.H.Armitage and B.H.Hooton Nucl.Instrum.Methods Phys.Res. 58,29",10.1016/0029-554x(68)90025-6,,,,5.6,MeV/(mg/cm2)
S,32.0,Au,s,0.781,MeV/u,5.78,MeV/(mg/cm2),4,196.96657,2023-11-27,1968,Am1968,"B.H.Armitage and B.H.Hooton Nucl.Instrum.Methods Phys.Res. 58,29",10.1016/0029-554x(68)90025-6,,,,5.78,MeV/(mg/cm2)
S,32.0,Au,s,0.9375,MeV/u,5.9,MeV/(mg/cm2),4,196.96657,2023-11-27,1968,Am1968,"B.H.Armitage and B.H.Hooton Nucl.Instrum.Methods Phys.Res. 58,29",10.1016/0029-554x(68)90025-6,,,,5.9,MeV/(mg/cm2)
S,32.0,Au,s,1.0938,MeV/u,5.96,MeV/(mg/cm2),4,196.96657,2023-11-27,1968,Am1968,"B.H.Armitage and B.H.Hooton Nucl.Instrum.Methods Phys.Res. 58,29",10.1016/0029-554x(68)90025-6,,,,5.96,MeV/(mg/cm2)
S,32.0,Au,s,1.25,MeV/u,5.97,MeV/(mg/cm2),4,196.96657,2023-11-27,1968,Am1968,"B.H.Armitage and B.H.Hooton Nucl.Instrum.Methods Phys.Res. 58,29",10.1016/0029-554x(68)90025-6,,,,5.97,MeV/(mg/cm2)
S,32.0,He,g,2.082187,MeV/u,25.8,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,25.8,MeV/(mg/cm2)
S,32.0,He,g,1.992188,MeV/u,25.9,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,25.9,MeV/(mg/cm2)
S,32.0,He,g,1.868125,MeV/u,26.7,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,26.7,MeV/(mg/cm2)
S,32.0,He,g,1.740937,MeV/u,27.0,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,27.0,MeV/(mg/cm2)
S,32.0,He,g,1.610937,MeV/u,28.0,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,28.0,MeV/(mg/cm2)
S,32.0,He,g,1.500625,MeV/u,28.5,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,28.5,MeV/(mg/cm2)
S,32.0,He,g,1.492188,MeV/u,29.9,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,29.9,MeV/(mg/cm2)
S,32.0,He,g,1.417187,MeV/u,29.5,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,29.5,MeV/(mg/cm2)
S,32.0,He,g,1.170938,MeV/u,30.7,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,30.7,MeV/(mg/cm2)
S,32.0,He,g,1.024063,MeV/u,31.2,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,31.2,MeV/(mg/cm2)
S,32.0,He,g,0.8753125,MeV/u,31.8,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,31.8,MeV/(mg/cm2)
S,32.0,He,g,0.748125,MeV/u,31.7,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,31.7,MeV/(mg/cm2)
S,32.0,He,g,0.7484375,MeV/u,31.8,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,31.8,MeV/(mg/cm2)
S,32.0,He,g,0.64,MeV/u,31.6,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,31.6,MeV/(mg/cm2)
S,32.0,He,g,0.4934375,MeV/u,29.8,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,29.8,MeV/(mg/cm2)
S,32.0,He,g,0.3596875,MeV/u,26.5,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,26.5,MeV/(mg/cm2)
S,32.0,He,g,0.2459375,MeV/u,21.7,MeV/(mg/cm2),3,4.002602,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,21.7,MeV/(mg/cm2)
S,32.0,Al,s,0.0168,MeV/u,2.78,MeV/(mg/cm2),4,26.9815384,2023-11-27,1979,Wr1979,"D.Ward,H.R.Andrews,I.R.Mitchell,W.N.Lennard,R.B.Walker and N.Rud Can.J.Phys. 57,645 (1979)",10.1139/p79-092,,,,2.78,MeV/(mg/cm2)
S,32.0,Al,s,0.0251,MeV/u,3.7,MeV/(mg/cm2),4,26.9815384,2023-11-27,1979,Wr1979,"D.Ward,H.R.Andrews,I.R.Mitchell,W.N.Lennard,R.B.Walker and N.Rud Can.J.Phys. 57,645 (1979)",10.1139/p79-092,,,,3.7,MeV/(mg/cm2)
S,32.0,Al,s,1.913,MeV/u,17.6,MeV/(mg/cm2),3,26.9815384,2023-11-27,1995,Ou1995,"S.Ouichaoui, L.Rosier, E.Hourany, R.Bimbot, N.Redjal, H.Beaumevieille Nucl.Instrum.Methods Phys.Res. B95, 463",10.1016/0168-583x(94)00854-x,,,,17.6,MeV/(mg/cm2)
S,32.0,Al,s,1.871,MeV/u,15.6,MeV/(mg/cm2),3,26.9815384,2023-11-27,1995,Ou1995,"S.Ouichaoui, L.Rosier, E.Hourany, R.Bimbot, N.Redjal, H.Beaumevieille Nucl.Instrum.Methods Phys.Res. B95, 463",10.1016/0168-583x(94)00854-x,,,,15.6,MeV/(mg/cm2)
S,32.0,Al,s,1.835,MeV/u,15.1,MeV/(mg/cm2),3,26.9815384,2023-11-27,1995,Ou1995,"S.Ouichaoui, L.Rosier, E.Hourany, R.Bimbot, N.Redjal, H.Beaumevieille Nucl.Instrum.Methods Phys.Res. B95, 463",10.1016/0168-583x(94)00854-x,,,,15.1,MeV/(mg/cm2)
S,32.0,Al,s,0.01587,MeV/u,2.745187,MeV/(mg/cm2),6,26.9815384,2023-11-27,1987,Len1987,"W.N.Lennard and H.Geissel Nucl.Instrum. Methods Phys.Res. B27,338",10.1016/0168-583x(87)90575-1,,,,2.745187,MeV/(mg/cm2)
S,32.0,H2,g,0.1216,MeV/u,29.9,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,29.9,MeV/(mg/cm2)
S,32.0,H2,g,0.1709,MeV/u,51.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,51.0,MeV/(mg/cm2)
S,32.0,H2,g,0.2238,MeV/u,55.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,55.0,MeV/(mg/cm2)
S,32.0,H2,g,0.2875,MeV/u,67.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,67.0,MeV/(mg/cm2)
S,32.0,H2,g,0.3769,MeV/u,78.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,78.0,MeV/(mg/cm2)
S,32.0,H2,g,0.4775,MeV/u,86.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,86.0,MeV/(mg/cm2)
S,32.0,H2,g,0.6047,MeV/u,89.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,89.0,MeV/(mg/cm2)
S,32.0,H2,g,0.6338,MeV/u,90.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,90.0,MeV/(mg/cm2)
S,32.0,H2,g,0.7503,MeV/u,89.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,89.0,MeV/(mg/cm2)
S,32.0,H2,g,0.7769,MeV/u,87.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,87.0,MeV/(mg/cm2)
S,32.0,H2,g,0.9181,MeV/u,87.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,87.0,MeV/(mg/cm2)
S,32.0,H2,g,1.057,MeV/u,83.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,83.0,MeV/(mg/cm2)
S,32.0,H2,g,1.189,MeV/u,80.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,80.0,MeV/(mg/cm2)
S,32.0,H2,g,1.317,MeV/u,76.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,76.0,MeV/(mg/cm2)
S,32.0,H2,g,1.441,MeV/u,75.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,75.0,MeV/(mg/cm2)
S,32.0,H2,g,1.488,MeV/u,72.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,72.0,MeV/(mg/cm2)
S,32.0,H2,g,1.602,MeV/u,68.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,68.0,MeV/(mg/cm2)
S,32.0,H2,g,1.711,MeV/u,67.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,67.0,MeV/(mg/cm2)
S,32.0,H2,g,1.818,MeV/u,65.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,65.0,MeV/(mg/cm2)
S,32.0,H2,g,1.92,MeV/u,60.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,60.0,MeV/(mg/cm2)
S,32.0,H2,g,2.022,MeV/u,64.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,64.0,MeV/(mg/cm2)
S,32.0,H2,g,2.124,MeV/u,60.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,60.0,MeV/(mg/cm2)
S,32.0,H2,g,2.29,MeV/u,55.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,55.0,MeV/(mg/cm2)
S,32.0,H2,g,2.456,MeV/u,53.0,MeV/(mg/cm2),3,1.008,2023-11-27,1968,Pi1968,"T.E.Pierce and M.Blann Phys.Rev.173,390 (1968)",10.1103/PhysRev.173.390,,,,53.0,MeV/(mg/cm2)
